application_id,age,employment_status,annual_income,credit_score,existing_debt,debt_to_income_ratio,missed_payments_12m,postal_code,region_income_band,years_at_address,requested_limit,prior_customer,application_channel,postal_penalty,model_score,decision
APP-02204,34,Part-time,29628,612,15622,0.527,1,M6E,Low,0,5000,No,Online,-0.58,0.124,Rejected
APP-02205,53,Full-time,78843,706,13591,0.172,0,M5V,High,14,3000,Yes,Branch,0.0,0.674,Approved
APP-02206,38,Part-time,27146,743,14903,0.549,0,L4W,High,14,1000,No,Online,0.0,0.317,Rejected
APP-02207,69,Full-time,59034,686,17437,0.295,0,M4B,Medium,2,2000,No,Online,0.0,0.441,Rejected
APP-02208,61,Full-time,36800,793,2078,0.056,1,M2N,High,13,2000,No,Branch,0.0,0.545,Approved
APP-02209,29,Full-time,75395,788,5504,0.073,0,M4B,Medium,5,10000,No,Online,0.0,0.751,Approved
APP-02210,43,Full-time,68747,715,5130,0.075,2,L4W,High,13,7000,No,Online,0.0,0.544,Approved
APP-02211,30,Full-time,53626,737,13948,0.26,0,M5V,High,2,1000,Yes,Branch,0.0,0.581,Approved
APP-02212,39,Unemployed,93319,648,11309,0.121,0,L6A,High,10,5000,No,Mobile,0.0,0.546,Approved
APP-02213,67,Full-time,44360,662,1200,0.027,1,M6E,Low,13,3000,No,Online,-0.58,0.323,Rejected
APP-02214,25,Full-time,21500,768,26929,1.253,1,M9C,High,13,5000,No,Branch,0.0,0.125,Rejected
APP-02215,67,Full-time,76745,666,0,0.0,0,M5V,High,7,5000,No,Branch,0.0,0.61,Approved
APP-02216,43,Full-time,32201,772,14713,0.457,0,M4B,Medium,10,5000,Yes,Online,0.0,0.418,Rejected
APP-02217,50,Part-time,51930,759,17244,0.332,1,L6A,High,7,3000,Yes,Online,0.0,0.494,Rejected
APP-02218,45,Full-time,54688,731,9461,0.173,1,M4B,Medium,10,2000,No,Online,0.0,0.562,Approved
APP-02219,48,Full-time,41868,634,17780,0.425,0,M2N,High,3,7000,Yes,Mobile,0.0,0.313,Rejected
APP-02220,54,Full-time,51613,665,8643,0.167,1,M3J,Low,12,10000,Yes,Online,-0.52,0.357,Rejected
APP-02221,65,Contract,42205,733,14498,0.344,1,M5V,High,1,15000,Yes,Mobile,0.0,0.385,Rejected
APP-02222,68,Full-time,66923,636,0,0.0,0,M4C,Medium,8,1000,Yes,Branch,0.0,0.647,Approved
APP-02223,67,Full-time,38383,672,23913,0.623,0,M3J,Low,9,7000,No,Online,-0.52,0.189,Rejected
APP-02224,45,Full-time,61043,723,15706,0.257,0,K1X,Low,3,7000,No,Online,-0.55,0.391,Rejected
APP-02225,30,Full-time,81416,651,4537,0.056,0,M6E,Low,0,15000,Yes,Mobile,-0.58,0.486,Rejected
APP-02226,34,Full-time,78083,643,18901,0.242,0,L5N,Medium,14,3000,No,Online,0.0,0.566,Approved
APP-02227,62,Part-time,62529,591,25925,0.415,2,M4B,Medium,7,7000,Yes,Online,0.0,0.302,Rejected
APP-02228,66,Part-time,46203,669,8015,0.173,0,M4C,Medium,11,1000,No,Branch,0.0,0.449,Rejected
APP-02229,50,Contract,66865,733,13029,0.195,0,M4B,Medium,9,5000,Yes,Online,0.0,0.657,Approved
APP-02230,61,Full-time,51477,642,10896,0.212,2,M4B,Medium,9,3000,No,Online,0.0,0.384,Rejected
APP-02231,45,Full-time,71120,699,7908,0.111,0,M5V,High,4,7000,Yes,Online,0.0,0.648,Approved
APP-02232,34,Full-time,29625,670,9571,0.323,0,M6E,Low,9,10000,No,Online,-0.58,0.209,Rejected
APP-02233,55,Unemployed,82031,661,8775,0.107,0,L4W,High,10,3000,No,Online,0.0,0.578,Approved
APP-02234,68,Part-time,68098,744,9153,0.134,0,M2N,High,12,5000,No,Mobile,0.0,0.621,Approved
APP-02235,54,Part-time,103753,780,12005,0.116,0,K2P,Medium,6,2000,Yes,Mobile,0.0,0.832,Approved
APP-02236,30,Full-time,87509,745,11496,0.131,1,M4C,Medium,13,5000,No,Online,0.0,0.687,Approved
APP-02237,55,Full-time,77691,660,18628,0.24,4,M2N,High,13,3000,Yes,Online,0.0,0.356,Rejected
APP-02238,31,Full-time,58268,792,20403,0.35,2,L8W,Low,3,2000,No,Online,-0.48,0.354,Rejected
APP-02239,31,Part-time,47367,737,4965,0.105,1,M6E,Low,11,10000,Yes,Online,-0.58,0.31,Rejected
APP-02240,41,Unemployed,77463,657,11545,0.149,0,K1X,Low,1,2000,No,Online,-0.55,0.413,Rejected
APP-02241,41,Unemployed,63370,655,22054,0.348,0,L6A,High,10,5000,Yes,Online,0.0,0.446,Rejected
APP-02242,42,Full-time,81531,744,17758,0.218,0,M6E,Low,6,10000,No,Mobile,-0.58,0.482,Rejected
APP-02243,65,Full-time,71215,700,16841,0.236,0,M4C,Medium,1,10000,No,Online,0.0,0.536,Approved
APP-02244,27,Unemployed,74844,651,14973,0.2,1,M9C,High,1,7000,No,Online,0.0,0.537,Approved
APP-02245,37,Part-time,78201,690,11468,0.147,0,M2N,High,5,2000,No,Online,0.0,0.655,Approved
APP-02246,22,Full-time,47447,668,14213,0.3,2,L5N,Medium,10,10000,Yes,Online,0.0,0.304,Rejected
APP-02247,32,Full-time,42102,637,12873,0.306,0,M6E,Low,2,3000,Yes,Mobile,-0.58,0.301,Rejected
APP-02248,62,Full-time,48479,754,19290,0.398,0,L6A,High,11,10000,Yes,Online,0.0,0.474,Rejected
APP-02249,38,Full-time,82855,733,11737,0.142,1,M4C,Medium,15,7000,No,Mobile,0.0,0.706,Approved
APP-02250,31,Full-time,43477,728,14909,0.343,1,M3J,Low,8,7000,No,Online,-0.52,0.26,Rejected
APP-02251,36,Part-time,45719,727,20847,0.456,3,M3J,Low,13,2000,No,Branch,-0.52,0.184,Rejected
APP-02252,69,Full-time,77175,648,11005,0.143,4,L4W,High,7,5000,Yes,Mobile,0.0,0.45,Rejected
APP-02253,38,Full-time,59463,657,14005,0.236,0,K2P,Medium,14,10000,No,Online,0.0,0.492,Rejected
APP-02254,55,Full-time,60664,778,10793,0.178,0,L6A,High,13,10000,No,Online,0.0,0.707,Approved
APP-02255,46,Contract,59102,704,12675,0.214,0,M2N,High,9,1000,No,Mobile,0.0,0.562,Approved
APP-02256,36,Part-time,22139,609,12230,0.552,2,M4C,Medium,15,10000,No,Online,0.0,0.134,Rejected
APP-02257,26,Full-time,46596,702,10749,0.231,0,L5N,Medium,5,1000,Yes,Branch,0.0,0.487,Rejected
APP-02258,64,Unemployed,85268,726,9544,0.112,2,K2C,Medium,10,5000,Yes,Online,0.0,0.655,Approved
APP-02259,63,Contract,54291,719,13293,0.245,0,M4B,Medium,0,7000,Yes,Online,0.0,0.491,Rejected
APP-02260,67,Full-time,29791,638,21628,0.726,1,K2C,Medium,14,2000,No,Online,0.0,0.244,Rejected
APP-02261,67,Full-time,49356,802,17666,0.358,1,L6A,High,16,1000,No,Mobile,0.0,0.502,Approved
APP-02262,68,Contract,70477,607,3446,0.049,1,M4C,Medium,7,7000,Yes,Online,0.0,0.49,Rejected
APP-02263,62,Contract,73621,704,10296,0.14,0,M2N,High,2,5000,Yes,Online,0.0,0.664,Approved
APP-02264,32,Unemployed,58703,786,10032,0.171,0,K2C,Medium,3,2000,Yes,Branch,0.0,0.625,Approved
APP-02265,33,Contract,51594,723,3564,0.069,0,M4C,Medium,2,7000,No,Online,0.0,0.556,Approved
APP-02266,24,Part-time,38760,736,16427,0.424,1,K2P,Medium,5,10000,Yes,Online,0.0,0.309,Rejected
APP-02267,59,Full-time,70627,632,13827,0.196,0,M4C,Medium,1,5000,Yes,Online,0.0,0.543,Approved
APP-02268,22,Full-time,82582,717,27461,0.333,2,M5V,High,5,2000,Yes,Branch,0.0,0.544,Approved
APP-02269,46,Full-time,83700,680,13362,0.16,2,K1X,Low,9,1000,Yes,Branch,-0.55,0.507,Approved
APP-02270,47,Full-time,44009,628,9067,0.206,2,L5N,Medium,15,7000,No,Online,0.0,0.291,Rejected
APP-02271,47,Part-time,85079,730,9589,0.113,0,M3J,Low,7,5000,No,Online,-0.52,0.601,Approved
APP-02272,35,Full-time,62981,645,11339,0.18,1,K2C,Medium,14,7000,Yes,Branch,0.0,0.542,Approved
APP-02273,28,Contract,64478,651,18632,0.289,0,L5N,Medium,2,10000,No,Mobile,0.0,0.45,Rejected
APP-02274,27,Full-time,80085,714,19434,0.243,0,K2P,Medium,1,5000,Yes,Online,0.0,0.68,Approved
APP-02275,67,Part-time,57763,690,33783,0.585,0,M9C,High,2,2000,No,Online,0.0,0.475,Rejected
APP-02276,66,Full-time,25052,699,6054,0.242,0,M4C,Medium,14,10000,Yes,Online,0.0,0.417,Rejected
APP-02277,60,Full-time,80188,687,13904,0.173,0,M5V,High,9,5000,Yes,Branch,0.0,0.718,Approved
APP-02278,32,Contract,70274,768,9710,0.138,0,L5N,Medium,5,5000,No,Mobile,0.0,0.683,Approved
APP-02279,33,Part-time,57515,639,16953,0.295,3,K2P,Medium,1,10000,Yes,Online,0.0,0.277,Rejected
APP-02280,63,Unemployed,71706,656,25382,0.354,0,M6E,Low,1,10000,Yes,Online,-0.58,0.35,Rejected
APP-02281,37,Full-time,75385,708,21735,0.288,3,K1X,Low,13,5000,No,Online,-0.55,0.339,Rejected
APP-02282,37,Full-time,36784,636,6047,0.164,0,M4B,Medium,13,3000,No,Online,0.0,0.465,Rejected
APP-02283,56,Full-time,64405,633,19293,0.3,0,L5N,Medium,0,15000,No,Online,0.0,0.415,Rejected
APP-02284,41,Full-time,19504,690,1200,0.062,0,M6E,Low,0,7000,No,Mobile,-0.58,0.239,Rejected
APP-02285,28,Contract,58274,730,1200,0.021,1,M3J,Low,13,5000,No,Online,-0.52,0.466,Rejected
APP-02286,25,Part-time,53791,737,13957,0.259,0,K1X,Low,0,5000,No,Mobile,-0.55,0.318,Rejected
APP-02287,46,Contract,76354,703,17575,0.23,1,M9C,High,11,5000,No,Online,0.0,0.586,Approved
APP-02288,36,Full-time,44685,653,16937,0.379,0,M4B,Medium,1,10000,No,Mobile,0.0,0.372,Rejected
APP-02289,56,Contract,56413,705,27841,0.494,0,L5N,Medium,6,5000,Yes,Online,0.0,0.451,Rejected
APP-02290,48,Full-time,18000,713,16465,0.915,1,L8W,Low,1,10000,Yes,Online,-0.48,0.097,Rejected
APP-02291,49,Contract,74035,704,13752,0.186,0,M4C,Medium,12,10000,Yes,Mobile,0.0,0.671,Approved
APP-02292,67,Full-time,62409,758,22586,0.362,0,M4B,Medium,14,10000,Yes,Online,0.0,0.627,Approved
APP-02293,32,Full-time,62070,626,13081,0.211,2,L8W,Low,12,7000,No,Branch,-0.48,0.3,Rejected
APP-02294,57,Full-time,37118,652,17221,0.464,0,L5N,Medium,10,10000,Yes,Mobile,0.0,0.379,Rejected
APP-02295,50,Unemployed,67665,742,18843,0.278,1,M6E,Low,2,5000,Yes,Online,-0.58,0.374,Rejected
APP-02296,43,Full-time,90249,601,8898,0.099,2,M6E,Low,0,2000,Yes,Online,-0.58,0.361,Rejected
APP-02297,36,Full-time,57172,652,18412,0.322,3,L8W,Low,3,10000,Yes,Mobile,-0.48,0.199,Rejected
APP-02298,34,Contract,72202,642,30995,0.429,0,M6E,Low,12,5000,No,Mobile,-0.58,0.393,Rejected
APP-02299,30,Full-time,44829,596,23657,0.528,1,M3J,Low,7,2000,No,Branch,-0.52,0.17,Rejected
APP-02300,27,Full-time,62617,680,8625,0.138,0,M4B,Medium,11,2000,No,Online,0.0,0.644,Approved
APP-02301,65,Full-time,39936,739,29671,0.743,1,L6A,High,9,2000,Yes,Branch,0.0,0.254,Rejected
APP-02302,57,Full-time,78186,699,19325,0.247,0,M4C,Medium,6,7000,No,Branch,0.0,0.626,Approved
APP-02303,49,Contract,66877,734,17470,0.261,0,L5N,Medium,11,7000,No,Branch,0.0,0.602,Approved
APP-02304,23,Contract,42053,756,13819,0.329,2,M4B,Medium,7,3000,No,Mobile,0.0,0.304,Rejected
APP-02305,35,Full-time,53066,677,18079,0.341,0,L4W,High,13,10000,No,Online,0.0,0.405,Rejected
APP-02306,56,Unemployed,65100,836,15282,0.235,2,K2C,Medium,13,3000,No,Online,0.0,0.582,Approved
APP-02307,67,Full-time,77130,663,15838,0.205,2,M3J,Low,3,7000,No,Branch,-0.52,0.326,Rejected
APP-02308,66,Full-time,90631,678,13568,0.15,0,M4C,Medium,4,5000,No,Mobile,0.0,0.698,Approved
APP-02309,39,Full-time,58086,643,22516,0.388,0,M3J,Low,10,7000,No,Online,-0.52,0.242,Rejected
APP-02310,33,Full-time,39436,720,20541,0.521,0,M4B,Medium,2,5000,No,Mobile,0.0,0.398,Rejected
APP-02311,62,Full-time,68292,674,13454,0.197,4,L5N,Medium,5,3000,No,Mobile,0.0,0.355,Rejected
APP-02312,41,Unemployed,99628,694,2667,0.027,0,M2N,High,1,10000,No,Mobile,0.0,0.656,Approved
APP-02313,57,Contract,34791,679,14752,0.424,0,L5N,Medium,2,1000,Yes,Mobile,0.0,0.403,Rejected
APP-02314,47,Full-time,50317,685,8275,0.164,1,M5V,High,11,15000,Yes,Mobile,0.0,0.528,Approved
APP-02315,49,Part-time,78497,707,9985,0.127,3,M9C,High,2,5000,No,Mobile,0.0,0.394,Rejected
APP-02316,40,Contract,63265,657,14826,0.234,1,M3J,Low,5,5000,Yes,Branch,-0.52,0.338,Rejected
APP-02317,45,Unemployed,50690,660,8278,0.163,1,K1X,Low,7,5000,No,Online,-0.55,0.279,Rejected
APP-02318,26,Contract,67962,749,3228,0.047,0,K2C,Medium,3,2000,Yes,Online,0.0,0.628,Approved
APP-02319,56,Full-time,81596,674,16544,0.203,0,K2C,Medium,6,5000,Yes,Online,0.0,0.637,Approved
APP-02320,22,Contract,62230,711,14688,0.236,0,K2C,Medium,7,15000,No,Online,0.0,0.578,Approved
APP-02321,42,Part-time,64152,649,13220,0.206,2,L4W,High,10,3000,No,Online,0.0,0.375,Rejected
APP-02322,52,Full-time,78102,674,16875,0.216,1,M5V,High,2,7000,No,Mobile,0.0,0.584,Approved
APP-02323,36,Full-time,59131,622,9883,0.167,1,M4C,Medium,6,5000,Yes,Branch,0.0,0.461,Rejected
APP-02324,38,Full-time,84565,792,16827,0.199,1,M4B,Medium,15,7000,No,Online,0.0,0.672,Approved
APP-02325,25,Full-time,103981,774,22662,0.218,0,L6A,High,13,3000,Yes,Mobile,0.0,0.818,Approved
APP-02326,56,Full-time,51427,731,11517,0.224,0,M9C,High,12,5000,Yes,Online,0.0,0.532,Approved
APP-02327,50,Full-time,45000,816,26596,0.591,0,L6A,High,3,15000,Yes,Online,0.0,0.47,Rejected
APP-02328,65,Contract,67191,724,16050,0.239,0,M6E,Low,14,2000,No,Mobile,-0.58,0.463,Rejected
APP-02329,39,Full-time,40861,681,8533,0.209,1,K2P,Medium,7,5000,Yes,Online,0.0,0.4,Rejected
APP-02330,43,Part-time,37054,702,21648,0.584,0,M6E,Low,4,5000,No,Branch,-0.58,0.169,Rejected
APP-02331,54,Full-time,23614,757,14912,0.631,1,K1X,Low,1,5000,Yes,Online,-0.55,0.168,Rejected
APP-02332,33,Unemployed,53619,634,23068,0.43,1,M6E,Low,6,5000,Yes,Online,-0.58,0.213,Rejected
APP-02333,63,Full-time,63406,625,17393,0.274,0,M4C,Medium,10,5000,Yes,Mobile,0.0,0.467,Rejected
APP-02334,49,Full-time,54687,712,12205,0.223,0,K2P,Medium,12,1000,No,Online,0.0,0.609,Approved
APP-02335,56,Full-time,85526,650,26347,0.308,0,M3J,Low,1,10000,No,Mobile,-0.52,0.427,Rejected
APP-02336,42,Contract,87686,566,11004,0.125,0,K2C,Medium,8,10000,Yes,Online,0.0,0.546,Approved
APP-02337,67,Unemployed,98719,622,0,0.0,2,K2C,Medium,10,2000,No,Online,0.0,0.581,Approved
APP-02338,56,Full-time,64838,673,20664,0.319,0,M4B,Medium,2,5000,No,Mobile,0.0,0.523,Approved
APP-02339,29,Full-time,81809,685,18150,0.222,2,M3J,Low,14,7000,No,Mobile,-0.52,0.439,Rejected
APP-02340,59,Contract,69559,694,23486,0.338,1,K2C,Medium,15,15000,No,Online,0.0,0.517,Approved
APP-02341,39,Full-time,71251,808,7128,0.1,0,M5V,High,1,15000,Yes,Online,0.0,0.759,Approved
APP-02342,58,Part-time,52087,671,13970,0.268,1,M6E,Low,11,10000,No,Branch,-0.58,0.232,Rejected
APP-02343,26,Full-time,19763,697,13180,0.667,1,M3J,Low,0,2000,No,Online,-0.52,0.108,Rejected
APP-02344,67,Full-time,75471,601,21036,0.279,1,M4B,Medium,3,10000,No,Online,0.0,0.358,Rejected
APP-02345,35,Full-time,88274,696,17856,0.202,0,L4W,High,13,10000,No,Mobile,0.0,0.712,Approved
APP-02346,40,Full-time,36539,708,16004,0.438,0,K2P,Medium,15,5000,Yes,Branch,0.0,0.419,Rejected
APP-02347,29,Part-time,63825,614,16049,0.251,0,K2P,Medium,10,5000,Yes,Online,0.0,0.549,Approved
APP-02348,52,Unemployed,81850,639,6443,0.079,0,M4B,Medium,1,5000,No,Online,0.0,0.523,Approved
APP-02349,24,Full-time,57529,717,19881,0.346,1,M4C,Medium,3,7000,No,Mobile,0.0,0.403,Rejected
APP-02350,70,Contract,81976,652,21224,0.259,1,M6E,Low,2,3000,Yes,Branch,-0.58,0.349,Rejected
APP-02351,38,Full-time,61475,684,30538,0.497,3,K2P,Medium,3,1000,Yes,Branch,0.0,0.329,Rejected
APP-02352,25,Full-time,58047,728,16595,0.286,0,L4W,High,16,2000,No,Online,0.0,0.602,Approved
APP-02353,40,Full-time,86505,802,18927,0.219,0,M4C,Medium,0,5000,Yes,Online,0.0,0.682,Approved
APP-02354,43,Unemployed,50692,686,16643,0.328,1,M2N,High,9,3000,Yes,Online,0.0,0.389,Rejected
APP-02355,31,Contract,54452,795,8423,0.155,0,M5V,High,10,7000,Yes,Online,0.0,0.692,Approved
APP-02356,57,Part-time,44380,574,24446,0.551,0,M3J,Low,9,2000,No,Online,-0.52,0.207,Rejected
APP-02357,42,Contract,46933,706,12910,0.275,0,L4W,High,7,10000,No,Online,0.0,0.47,Rejected
APP-02358,24,Part-time,63255,664,14349,0.227,0,M6E,Low,0,10000,No,Branch,-0.58,0.335,Rejected
APP-02359,49,Unemployed,54767,661,13556,0.248,1,L5N,Medium,2,10000,No,Branch,0.0,0.318,Rejected
APP-02360,64,Part-time,69295,718,15238,0.22,0,M3J,Low,11,7000,Yes,Online,-0.52,0.545,Approved
APP-02361,54,Unemployed,29276,670,12295,0.42,1,M6E,Low,6,2000,Yes,Mobile,-0.58,0.146,Rejected
APP-02362,33,Full-time,43794,579,16007,0.366,2,K2C,Medium,6,5000,No,Branch,0.0,0.178,Rejected
APP-02363,62,Full-time,64928,603,13824,0.213,0,M4B,Medium,3,2000,Yes,Online,0.0,0.505,Approved
APP-02364,29,Full-time,90454,730,13228,0.146,3,L5N,Medium,3,15000,No,Online,0.0,0.486,Rejected
APP-02365,62,Full-time,70813,600,17929,0.253,0,M4C,Medium,8,3000,No,Branch,0.0,0.531,Approved
APP-02366,51,Part-time,49891,723,16231,0.325,3,M6E,Low,14,5000,Yes,Online,-0.58,0.232,Rejected
APP-02367,27,Full-time,33688,689,11821,0.351,0,M3J,Low,13,7000,No,Online,-0.52,0.332,Rejected
APP-02368,24,Part-time,52339,681,9155,0.175,0,M4C,Medium,4,10000,No,Online,0.0,0.488,Rejected
APP-02369,39,Full-time,63235,686,15189,0.24,0,M4B,Medium,13,7000,No,Online,0.0,0.597,Approved
APP-02370,62,Full-time,25062,726,8074,0.322,2,M5V,High,13,7000,Yes,Mobile,0.0,0.279,Rejected
APP-02371,50,Full-time,42159,625,8770,0.208,0,K2P,Medium,10,5000,Yes,Branch,0.0,0.471,Rejected
APP-02372,51,Unemployed,54224,700,7669,0.141,0,M2N,High,5,5000,No,Online,0.0,0.501,Approved
APP-02373,55,Full-time,62867,635,15085,0.24,2,M5V,High,15,2000,No,Mobile,0.0,0.375,Rejected
APP-02374,41,Full-time,63022,699,22855,0.363,0,K2C,Medium,6,10000,Yes,Branch,0.0,0.491,Rejected
APP-02375,51,Part-time,53004,726,16934,0.319,0,K2P,Medium,0,5000,No,Branch,0.0,0.525,Approved
APP-02376,39,Part-time,69606,691,21908,0.315,0,K1X,Low,1,1000,No,Online,-0.55,0.389,Rejected
APP-02377,51,Full-time,66245,723,14012,0.212,1,M4B,Medium,1,10000,No,Branch,0.0,0.47,Rejected
APP-02378,52,Full-time,60839,659,14296,0.235,0,L6A,High,11,5000,Yes,Online,0.0,0.578,Approved
APP-02379,22,Full-time,75588,687,26071,0.345,0,K2C,Medium,9,10000,Yes,Online,0.0,0.574,Approved
APP-02380,30,Unemployed,77615,685,19101,0.246,3,L6A,High,6,10000,Yes,Online,0.0,0.36,Rejected
APP-02381,22,Full-time,41332,681,19859,0.48,2,L6A,High,11,10000,Yes,Online,0.0,0.372,Rejected
APP-02382,22,Full-time,66924,654,11451,0.171,0,M2N,High,12,1000,No,Online,0.0,0.539,Approved
APP-02383,44,Full-time,83525,674,13263,0.159,0,L4W,High,6,3000,Yes,Online,0.0,0.733,Approved
APP-02384,37,Full-time,83035,629,17340,0.209,4,K2C,Medium,9,10000,No,Mobile,0.0,0.307,Rejected
APP-02385,52,Contract,70676,597,10255,0.145,1,M4B,Medium,0,10000,Yes,Online,0.0,0.445,Rejected
APP-02386,36,Full-time,59801,651,0,0.0,2,M4C,Medium,13,5000,No,Mobile,0.0,0.461,Rejected
APP-02387,36,Full-time,71584,724,17275,0.241,1,K2C,Medium,13,5000,Yes,Branch,0.0,0.625,Approved
APP-02388,66,Full-time,78540,703,21230,0.27,1,M4C,Medium,5,2000,Yes,Online,0.0,0.532,Approved
APP-02389,59,Full-time,69585,629,13686,0.197,2,M5V,High,10,15000,Yes,Online,0.0,0.363,Rejected
APP-02390,51,Full-time,68115,668,10329,0.152,0,K2P,Medium,15,3000,No,Mobile,0.0,0.63,Approved
APP-02391,63,Contract,59504,728,12185,0.205,0,K2C,Medium,1,2000,Yes,Online,0.0,0.509,Approved
APP-02392,44,Contract,36438,657,1502,0.041,1,L8W,Low,9,7000,Yes,Branch,-0.48,0.271,Rejected
APP-02393,21,Contract,60861,612,12167,0.2,0,K2C,Medium,3,3000,Yes,Branch,0.0,0.471,Rejected
APP-02394,31,Contract,48312,806,7894,0.163,2,M3J,Low,4,10000,No,Online,-0.52,0.289,Rejected
APP-02395,41,Part-time,55369,689,8403,0.152,2,M2N,High,3,1000,No,Online,0.0,0.354,Rejected
APP-02396,24,Full-time,89809,626,6340,0.071,2,M4B,Medium,2,1000,No,Online,0.0,0.508,Approved
APP-02397,27,Contract,77628,691,6733,0.087,1,L8W,Low,10,5000,No,Mobile,-0.48,0.405,Rejected
APP-02398,46,Contract,30017,677,8671,0.289,0,M6E,Low,14,5000,Yes,Mobile,-0.58,0.233,Rejected
APP-02399,67,Contract,44472,605,18930,0.426,0,K2P,Medium,2,2000,No,Mobile,0.0,0.346,Rejected
APP-02400,70,Full-time,57456,695,10931,0.19,2,K2P,Medium,15,5000,Yes,Online,0.0,0.495,Rejected
APP-02401,32,Full-time,52469,744,6745,0.129,0,M4B,Medium,3,5000,Yes,Online,0.0,0.678,Approved
APP-02402,51,Contract,66214,669,20978,0.317,0,M6E,Low,7,10000,No,Online,-0.58,0.37,Rejected
APP-02403,37,Contract,41615,577,15403,0.37,0,K2C,Medium,3,1000,No,Mobile,0.0,0.332,Rejected
APP-02404,53,Unemployed,81254,709,0,0.0,0,M4B,Medium,12,15000,Yes,Online,0.0,0.685,Approved
APP-02405,31,Full-time,63208,723,21469,0.34,1,K2P,Medium,3,5000,Yes,Online,0.0,0.486,Rejected
APP-02406,48,Full-time,57871,658,15005,0.259,0,M4C,Medium,3,2000,No,Mobile,0.0,0.495,Rejected
APP-02407,52,Full-time,63742,658,19893,0.312,0,M4B,Medium,6,1000,No,Online,0.0,0.436,Rejected
APP-02408,21,Contract,52985,806,14123,0.267,3,L8W,Low,3,5000,Yes,Branch,-0.48,0.318,Rejected
APP-02409,67,Full-time,30948,662,24533,0.793,1,M9C,High,12,3000,Yes,Online,0.0,0.199,Rejected
APP-02410,48,Full-time,64215,628,11827,0.184,1,K2C,Medium,1,3000,No,Online,0.0,0.41,Rejected
APP-02411,62,Unemployed,58227,691,0,0.0,1,K2P,Medium,15,3000,No,Mobile,0.0,0.571,Approved
APP-02412,27,Full-time,43320,714,9474,0.219,2,M3J,Low,5,7000,No,Online,-0.52,0.205,Rejected
APP-02413,22,Contract,83754,719,18015,0.215,1,L5N,Medium,2,5000,Yes,Online,0.0,0.604,Approved
APP-02414,62,Full-time,72550,546,16814,0.232,0,M6E,Low,9,1000,No,Online,-0.58,0.352,Rejected
APP-02415,44,Contract,107899,654,13642,0.126,3,L5N,Medium,0,5000,Yes,Online,0.0,0.517,Approved
APP-02416,24,Full-time,82527,761,6395,0.077,0,M9C,High,9,7000,No,Branch,0.0,0.748,Approved
APP-02417,64,Contract,52418,708,14629,0.279,3,K2C,Medium,4,2000,Yes,Online,0.0,0.329,Rejected
APP-02418,39,Unemployed,44196,614,15599,0.353,0,M6E,Low,8,10000,Yes,Branch,-0.58,0.248,Rejected
APP-02419,46,Full-time,51602,750,15527,0.301,0,M6E,Low,0,5000,Yes,Online,-0.58,0.381,Rejected
APP-02420,31,Full-time,52001,743,18264,0.351,0,K2C,Medium,10,15000,No,Mobile,0.0,0.457,Rejected
APP-02421,60,Full-time,62458,666,16972,0.272,0,L8W,Low,0,2000,No,Online,-0.48,0.352,Rejected
APP-02422,70,Part-time,32802,730,13934,0.425,1,M6E,Low,0,15000,No,Mobile,-0.58,0.163,Rejected
APP-02423,63,Contract,79151,808,6282,0.079,4,M5V,High,12,5000,No,Online,0.0,0.507,Approved
APP-02424,31,Full-time,65642,632,24020,0.366,4,K2C,Medium,8,5000,No,Online,0.0,0.243,Rejected
APP-02425,65,Part-time,73584,721,28371,0.386,3,M4B,Medium,15,5000,No,Mobile,0.0,0.394,Rejected
APP-02426,23,Full-time,46905,807,25509,0.544,0,L4W,High,13,1000,No,Online,0.0,0.525,Approved
APP-02427,32,Contract,64940,718,20594,0.317,4,M3J,Low,6,10000,Yes,Online,-0.52,0.185,Rejected
APP-02428,23,Unemployed,90885,657,1574,0.017,0,M9C,High,11,5000,Yes,Online,0.0,0.715,Approved
APP-02429,62,Full-time,48511,703,1919,0.04,2,M4B,Medium,12,2000,No,Online,0.0,0.51,Approved
APP-02430,47,Full-time,51519,773,9461,0.184,0,M2N,High,15,1000,Yes,Online,0.0,0.66,Approved
APP-02431,69,Full-time,76815,634,14117,0.184,0,M4C,Medium,12,1000,No,Online,0.0,0.641,Approved
APP-02432,22,Full-time,50057,696,12629,0.252,3,L6A,High,6,5000,Yes,Branch,0.0,0.332,Rejected
APP-02433,69,Full-time,63301,685,14656,0.232,3,M9C,High,10,5000,No,Branch,0.0,0.352,Rejected
APP-02434,36,Full-time,90563,655,4753,0.052,1,M4B,Medium,14,5000,No,Mobile,0.0,0.679,Approved
APP-02435,22,Full-time,51774,711,24552,0.474,1,M9C,High,15,3000,Yes,Online,0.0,0.375,Rejected
APP-02436,50,Full-time,91800,684,25037,0.273,0,K2C,Medium,5,5000,No,Online,0.0,0.631,Approved
APP-02437,40,Full-time,57956,725,5321,0.092,2,K2C,Medium,5,5000,No,Branch,0.0,0.469,Rejected
APP-02438,58,Part-time,43818,753,1469,0.034,2,M4B,Medium,3,1000,Yes,Online,0.0,0.495,Rejected
APP-02439,48,Full-time,74867,620,13872,0.185,0,M4C,Medium,4,3000,Yes,Branch,0.0,0.616,Approved
APP-02440,45,Contract,62439,686,24535,0.393,0,L8W,Low,8,1000,Yes,Online,-0.48,0.433,Rejected
